orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
12075,LAMAI,6,2017-08-06 00:00:00,2017-09-01 00:00:00,,1,55.32
12076,BONAP,3,2016-11-07 00:00:00,2016-11-22 00:00:00,2016-11-17 00:00:00,2,18.96
12077,LINOD,5,2016-03-25 00:00:00,2016-04-06 00:00:00,2016-04-09 00:00:00,2,20.68
12078,GROSR,5,2018-07-08 00:00:00,2018-07-15 00:00:00,2018-07-14 00:00:00,1,24.59
12079,GODOS,8,2017-05-07 00:00:00,2017-05-31 00:00:00,,3,11.21
12080,SEVES,8,2017-05-07 00:00:00,2017-05-14 00:00:00,2017-05-22 00:00:00,1,34.92
12081,RICSU,4,2017-04-04 00:00:00,2017-04-12 00:00:00,2017-04-10 00:00:00,2,75.35
12082,AROUT,3,2018-10-21 00:00:00,2018-11-18 00:00:00,2018-10-29 00:00:00,2,74.61
12083,ANATR,1,2016-04-21 00:00:00,2016-05-05 00:00:00,2016-04-22 00:00:00,3,77.65
12084,OLDWO,3,2017-08-29 00:00:00,2017-09-07 00:00:00,2017-08-30 00:00:00,2,23.88
12085,TRAIH,2,2015-09-05 00:00:00,2015-09-28 00:00:00,2015-09-09 00:00:00,2,32.45
12086,GALED,3,2017-06-21 00:00:00,2017-07-18 00:00:00,2017-06-27 00:00:00,3,60.71
12087,RICSU,2,2017-09-04 00:00:00,2017-09-27 00:00:00,2017-09-05 00:00:00,1,77.06
12088,QUEEN,1,2015-12-02 00:00:00,2015-12-22 00:00:00,,3,28.42
12089,ERNSH,2,2016-09-13 00:00:00,2016-10-10 00:00:00,,2,44.8
12090,CONSH,5,2018-10-14 00:00:00,2018-10-22 00:00:00,2018-10-24 00:00:00,1,52.53
12091,TRAIH,3,2017-09-27 00:00:00,2017-10-15 00:00:00,,1,71.68
12092,FAMIA,8,2017-06-18 00:00:00,2017-07-02 00:00:00,2017-06-27 00:00:00,1,42.33
12093,CONSH,7,2018-09-29 00:00:00,2018-10-18 00:00:00,2018-09-30 00:00:00,2,9.37
12094,WELLI,6,2017-05-06 00:00:00,2017-06-04 00:00:00,,1,41.04
12095,GODOS,9,2016-11-18 00:00:00,2016-12-17 00:00:00,2016-11-30 00:00:00,2,67.06
12096,TRAIH,9,2016-08-21 00:00:00,2016-09-04 00:00:00,2016-09-03 00:00:00,3,7.65
12097,QUICK,7,2015-08-09 00:00:00,2015-08-29 00:00:00,,1,16.11
12098,MAGAA,2,2017-05-05 00:00:00,2017-05-21 00:00:00,2017-05-14 00:00:00,2,27.08
12099,SUPRD,4,2017-10-10 00:00:00,2017-10-27 00:00:00,2017-10-13 00:00:00,2,12.02
12100,ANTON,7,2016-02-05 00:00:00,2016-02-22 00:00:00,2016-02-18 00:00:00,3,61.37
12101,HUNGC,3,2016-12-08 00:00:00,2016-12-24 00:00:00,2016-12-20 00:00:00,2,58.6
12102,LAZYK,8,2015-07-30 00:00:00,2015-08-07 00:00:00,2015-08-08 00:00:00,2,33.28
12103,DRACD,3,2018-09-25 00:00:00,2018-10-23 00:00:00,,2,40.38
12104,LACOR,3,2015-12-09 00:00:00,2015-12-30 00:00:00,2015-12-16 00:00:00,1,32.2
12105,DRACD,6,2016-01-04 00:00:00,2016-01-22 00:00:00,,2,14.72
12106,CENTC,3,2018-05-10 00:00:00,2018-05-20 00:00:00,2018-05-19 00:00:00,2,36.27
12107,EASTC,1,2016-01-24 00:00:00,2016-02-16 00:00:00,2016-02-04 00:00:00,1,54.17
12108,WANDK,3,2016-05-19 00:00:00,2016-06-02 00:00:00,2016-05-25 00:00:00,3,64.92
12109,HILAA,8,2018-05-27 00:00:00,2018-06-04 00:00:00,2018-06-10 00:00:00,3,58.33
12110,HUNGC,5,2017-08-12 00:00:00,2017-09-07 00:00:00,2017-08-15 00:00:00,1,47.99
12111,NORTS,5,2016-10-27 00:00:00,2016-11-18 00:00:00,2016-10-31 00:00:00,3,50.12
12112,ERNSH,2,2018-03-09 00:00:00,2018-03-16 00:00:00,,2,77.43
12113,PICCO,2,2017-04-03 00:00:00,2017-04-11 00:00:00,2017-04-07 00:00:00,2,22.79
12114,RATTC,2,2017-03-26 00:00:00,2017-04-15 00:00:00,,3,64.81
12115,NORTS,3,2016-04-02 00:00:00,2016-04-23 00:00:00,2016-04-11 00:00:00,1,49.32
12116,CHOPS,7,2018-11-01 00:00:00,2018-11-09 00:00:00,2018-11-06 00:00:00,2,14.22
12117,ERNSH,2,2016-12-11 00:00:00,2016-12-31 00:00:00,2016-12-24 00:00:00,2,51.42
12118,TOMSP,6,2018-07-01 00:00:00,2018-07-25 00:00:00,2018-07-08 00:00:00,1,42.31
12119,FRANS,2,2016-08-14 00:00:00,2016-09-07 00:00:00,2016-08-20 00:00:00,3,48.47
12120,FAMIA,7,2015-07-02 00:00:00,2015-07-09 00:00:00,,2,8.93
12121,HANAR,6,2018-03-15 00:00:00,2018-03-30 00:00:00,,2,40.62
12122,LAZYK,6,2015-12-30 00:00:00,2016-01-16 00:00:00,2016-01-14 00:00:00,2,45.41
12123,MORGK,2,2017-05-25 00:00:00,2017-06-07 00:00:00,2017-06-08 00:00:00,2,26.04
12124,LAMAI,2,2017-11-10 00:00:00,2017-12-01 00:00:00,2017-11-24 00:00:00,2,45.26
12125,ANATR,2,2018-08-13 00:00:00,2018-08-31 00:00:00,2018-08-19 00:00:00,3,11.34
12126,ERNSH,1,2017-09-28 00:00:00,2017-10-07 00:00:00,,2,23.02
12127,RANCH,7,2015-08-01 00:00:00,2015-08-11 00:00:00,2015-08-16 00:00:00,3,19.94
12128,AROUT,9,2018-03-21 00:00:00,2018-04-20 00:00:00,2018-03-27 00:00:00,1,75.35
12129,SPECD,9,2015-08-30 00:00:00,2015-09-17 00:00:00,,3,72.39
12130,GOURL,5,2018-11-21 00:00:00,2018-12-10 00:00:00,2018-11-24 00:00:00,2,45.46
12131,GODOS,6,2016-06-17 00:00:00,2016-07-09 00:00:00,2016-06-29 00:00:00,2,9.26
12132,ANTON,4,2017-09-22 00:00:00,2017-10-07 00:00:00,,2,45.96
12133,WANDK,5,2015-07-17 00:00:00,2015-08-08 00:00:00,2015-07-19 00:00:00,2,65.79
12134,BONAP,9,2018-03-02 00:00:00,2018-03-10 00:00:00,2018-03-10 00:00:00,3,71.91
12135,FRANS,9,2016-10-16 00:00:00,2016-11-11 00:00:00,2016-10-30 00:00:00,1,30.23
12136,ALFKI,7,2015-11-30 00:00:00,2015-12-22 00:00:00,2015-12-03 00:00:00,3,19.95
12137,HILAA,4,2015-10-15 00:00:00,2015-11-02 00:00:00,2015-10-20 00:00:00,2,37.08
12138,DUMON,3,2017-01-31 00:00:00,2017-02-21 00:00:00,,1,27.84
12139,VAFFE,6,2017-11-01 00:00:00,2017-11-28 00:00:00,,1,37.88
12140,FOLIG,7,2015-08-18 00:00:00,2015-08-29 00:00:00,2015-08-27 00:00:00,2,20.3
12141,CHOPS,7,2015-06-14 00:00:00,2015-06-25 00:00:00,2015-06-28 00:00:00,1,67.44
12142,WELLI,8,2017-04-21 00:00:00,2017-04-28 00:00:00,,1,8.7
12143,LAMAI,3,2017-03-21 00:00:00,2017-03-28 00:00:00,2017-03-29 00:00:00,1,20.1
12144,SIMOB,3,2018-12-12 00:00:00,2018-12-31 00:00:00,2018-12-20 00:00:00,1,55.34
12145,PICCO,8,2015-06-19 00:00:00,2015-07-14 00:00:00,2015-06-23 00:00:00,1,9.0
12146,OLDWO,2,2018-05-28 00:00:00,2018-06-23 00:00:00,2018-06-12 00:00:00,2,71.24
12147,HANAR,5,2018-09-07 00:00:00,2018-09-26 00:00:00,2018-09-08 00:00:00,2,8.43
12148,CENTC,8,2016-01-17 00:00:00,2016-02-03 00:00:00,2016-01-23 00:00:00,3,24.17
12149,DRACD,1,2018-03-21 00:00:00,2018-04-02 00:00:00,,3,41.62
12150,BERGS,4,2015-08-22 00:00:00,2015-09-17 00:00:00,2015-08-29 00:00:00,3,15.94
12151,BSBEV,2,2017-12-20 00:00:00,2018-01-16 00:00:00,2018-01-02 00:00:00,2,59.44
12152,LAUGB,4,2015-11-10 00:00:00,2015-11-30 00:00:00,2015-11-12 00:00:00,2,41.43
12153,CENTC,2,2018-12-26 00:00:00,2019-01-05 00:00:00,,1,45.52
12154,SEVES,4,2017-02-07 00:00:00,2017-02-27 00:00:00,2017-02-16 00:00:00,1,22.4
12155,SIMOB,3,2017-12-22 00:00:00,2018-01-11 00:00:00,2018-01-03 00:00:00,1,6.97
12156,SPECD,5,2018-09-03 00:00:00,2018-09-10 00:00:00,,1,63.25
12157,COMMI,5,2016-06-12 00:00:00,2016-07-10 00:00:00,,1,7.89
12158,BLONP,4,2017-10-05 00:00:00,2017-10-12 00:00:00,2017-10-15 00:00:00,1,24.87
12159,LILAS,5,2016-05-06 00:00:00,2016-05-15 00:00:00,,1,40.32
12160,SPECD,2,2018-02-10 00:00:00,2018-03-12 00:00:00,2018-02-17 00:00:00,1,19.01
12161,VINET,7,2015-07-19 00:00:00,2015-08-10 00:00:00,2015-08-03 00:00:00,3,10.22
12162,BONAP,2,2017-11-11 00:00:00,2017-12-08 00:00:00,,3,29.44
12163,ERNSH,1,2018-04-18 00:00:00,2018-05-03 00:00:00,2018-05-02 00:00:00,3,35.8
12164,WELLI,2,2018-01-31 00:00:00,2018-02-17 00:00:00,2018-02-05 00:00:00,2,19.62
12165,RICSU,7,2016-11-01 00:00:00,2016-11-29 00:00:00,2016-11-16 00:00:00,1,28.01
12166,VAFFE,5,2015-07-03 00:00:00,2015-08-01 00:00:00,,1,34.85
12167,ALFKI,8,2015-12-26 00:00:00,2016-01-16 00:00:00,2016-01-02 00:00:00,3,64.77
12168,HANAR,8,2017-11-18 00:00:00,2017-12-09 00:00:00,2017-11-25 00:00:00,1,40.54
12169,LAMAI,6,2016-07-22 00:00:00,2016-07-29 00:00:00,2016-08-03 00:00:00,2,50.89
12170,BSBEV,2,2018-09-23 00:00:00,2018-10-01 00:00:00,2018-09-24 00:00:00,2,51.62
12171,WOLZA,6,2018-05-07 00:00:00,2018-05-28 00:00:00,2018-05-21 00:00:00,2,74.64
12172,ANTON,1,2017-02-14 00:00:00,2017-03-04 00:00:00,2017-02-18 00:00:00,3,54.24
12173,GROSR,5,2015-10-07 00:00:00,2015-10-30 00:00:00,2015-10-11 00:00:00,3,32.81
12174,ROMEY,3,2016-10-28 00:00:00,2016-11-04 00:00:00,,3,17.44
12175,ERNSH,7,2016-09-16 00:00:00,2016-10-01 00:00:00,2016-09-19 00:00:00,1,25.66
12176,RANCH,6,2018-10-06 00:00:00,2018-10-18 00:00:00,2018-10-10 00:00:00,2,77.62
12177,NORTS,4,2018-07-18 00:00:00,2018-08-01 00:00:00,,3,23.23
12178,WANDK,8,2017-05-15 00:00:00,2017-06-11 00:00:00,2017-05-29 00:00:00,1,21.16
12179,WILMK,5,2018-11-05 00:00:00,2018-12-05 00:00:00,2018-11-20 00:00:00,1,66.62
12180,ALFKI,9,2017-01-02 00:00:00,2017-01-18 00:00:00,,1,64.26
12181,OCEAN,5,2017-08-08 00:00:00,2017-09-01 00:00:00,2017-08-10 00:00:00,3,73.77
12182,ISLAT,5,2017-03-28 00:00:00,2017-04-27 00:00:00,2017-04-05 00:00:00,1,26.27
12183,ANTON,1,2017-02-14 00:00:00,2017-03-09 00:00:00,,3,64.87
12184,ROMEY,5,2018-12-03 00:00:00,2018-12-17 00:00:00,,2,10.95
12185,LACOR,3,2018-06-23 00:00:00,2018-07-02 00:00:00,2018-07-06 00:00:00,2,48.16
12186,SEVES,8,2016-09-17 00:00:00,2016-10-11 00:00:00,2016-09-24 00:00:00,1,5.42
12187,HUNGC,4,2015-06-16 00:00:00,2015-06-29 00:00:00,,3,69.3
12188,SANTG,2,2017-01-24 00:00:00,2017-02-07 00:00:00,2017-01-26 00:00:00,3,20.2
12189,BOTTM,3,2015-06-19 00:00:00,2015-06-30 00:00:00,2015-07-02 00:00:00,1,6.91
12190,MORGK,5,2017-05-20 00:00:00,2017-06-15 00:00:00,,3,62.23
12191,ALFKI,6,2018-11-19 00:00:00,2018-12-11 00:00:00,2018-12-02 00:00:00,3,29.42
12192,QUICK,9,2018-07-28 00:00:00,2018-08-21 00:00:00,,1,47.24
12193,FRANR,9,2018-08-23 00:00:00,2018-09-13 00:00:00,2018-08-24 00:00:00,3,75.19
12194,LETSS,9,2018-05-24 00:00:00,2018-06-19 00:00:00,,2,59.48
12195,WOLZA,8,2016-03-26 00:00:00,2016-04-11 00:00:00,2016-03-28 00:00:00,1,54.98
12196,LILAS,9,2018-10-07 00:00:00,2018-10-31 00:00:00,,1,66.88
12197,ALFKI,6,2017-10-16 00:00:00,2017-11-12 00:00:00,,2,34.43
12198,BOLID,2,2015-08-18 00:00:00,2015-08-27 00:00:00,2015-08-25 00:00:00,1,6.6
12199,FOLKO,5,2018-02-05 00:00:00,2018-02-21 00:00:00,2018-02-09 00:00:00,1,37.98
12200,OLDWO,1,2017-01-05 00:00:00,2017-01-28 00:00:00,2017-01-06 00:00:00,2,35.69
12201,TRADH,1,2018-09-30 00:00:00,2018-10-22 00:00:00,2018-10-13 00:00:00,3,38.06
12202,LINOD,8,2016-05-22 00:00:00,2016-06-04 00:00:00,2016-05-31 00:00:00,2,53.52
12203,GALED,1,2016-10-06 00:00:00,2016-10-16 00:00:00,2016-10-20 00:00:00,1,68.38
12204,KOENE,6,2017-08-30 00:00:00,2017-09-29 00:00:00,2017-09-12 00:00:00,2,25.83
12205,WANDK,4,2017-04-08 00:00:00,2017-04-16 00:00:00,2017-04-18 00:00:00,2,35.15
12206,CHOPS,5,2017-07-31 00:00:00,2017-08-07 00:00:00,2017-08-06 00:00:00,1,77.63
12207,RATTC,7,2017-03-05 00:00:00,2017-03-25 00:00:00,2017-03-12 00:00:00,3,63.54
12208,SPLIR,9,2015-06-13 00:00:00,2015-06-27 00:00:00,,3,35.81
12209,LINOD,7,2017-01-18 00:00:00,2017-02-04 00:00:00,2017-02-02 00:00:00,2,7.77
12210,CONSH,8,2018-11-08 00:00:00,2018-12-02 00:00:00,2018-11-17 00:00:00,3,20.73
12211,BERGS,6,2016-06-27 00:00:00,2016-07-14 00:00:00,2016-07-02 00:00:00,1,79.97
12212,LAZYK,7,2018-05-19 00:00:00,2018-06-03 00:00:00,2018-05-31 00:00:00,3,20.19
12213,WILMK,9,2017-11-25 00:00:00,2017-12-19 00:00:00,2017-12-03 00:00:00,1,66.4
12214,PICCO,1,2018-03-28 00:00:00,2018-04-08 00:00:00,2018-04-09 00:00:00,3,21.34
12215,DRACD,4,2015-11-11 00:00:00,2015-11-30 00:00:00,2015-11-25 00:00:00,1,34.75
12216,AROUT,4,2015-07-24 00:00:00,2015-08-07 00:00:00,2015-07-25 00:00:00,1,13.3
12217,SUPRD,6,2018-08-28 00:00:00,2018-09-13 00:00:00,,1,53.92
12218,SAVEA,4,2017-07-26 00:00:00,2017-08-04 00:00:00,2017-08-01 00:00:00,2,30.85
12219,HILAA,5,2016-01-26 00:00:00,2016-02-11 00:00:00,2016-01-29 00:00:00,2,50.15
12220,HUNGC,3,2017-05-19 00:00:00,2017-06-06 00:00:00,2017-06-02 00:00:00,3,64.09
12221,LAUGB,7,2017-09-30 00:00:00,2017-10-15 00:00:00,2017-10-03 00:00:00,1,43.71
12222,SEVES,5,2018-07-09 00:00:00,2018-07-16 00:00:00,,1,24.54
12223,FOLKO,7,2018-07-31 00:00:00,2018-08-07 00:00:00,2018-08-12 00:00:00,2,46.88
12224,NORTS,3,2018-07-11 00:00:00,2018-07-19 00:00:00,,1,78.28
12225,MORGK,7,2018-04-07 00:00:00,2018-05-07 00:00:00,,1,44.23
12226,AROUT,7,2016-03-18 00:00:00,2016-04-12 00:00:00,2016-03-22 00:00:00,2,9.99
12227,SANTG,3,2018-07-21 00:00:00,2018-08-20 00:00:00,,2,75.13
12228,MEREP,8,2018-03-20 00:00:00,2018-04-16 00:00:00,2018-04-03 00:00:00,3,51.51
12229,LAUGB,5,2015-11-17 00:00:00,2015-12-16 00:00:00,2015-11-20 00:00:00,2,16.92
12230,TORTU,4,2016-06-30 00:00:00,2016-07-18 00:00:00,,3,17.82
12231,LACOR,6,2015-10-25 00:00:00,2015-11-04 00:00:00,2015-10-31 00:00:00,2,52.69
12232,ERNSH,2,2016-05-15 00:00:00,2016-06-01 00:00:00,2016-05-25 00:00:00,3,9.19
12233,FRANR,3,2015-07-04 00:00:00,2015-07-21 00:00:00,2015-07-05 00:00:00,1,28.77
12234,COMMI,2,2018-05-04 00:00:00,2018-05-16 00:00:00,2018-05-16 00:00:00,1,10.3
12235,DRACD,1,2017-04-26 00:00:00,2017-05-15 00:00:00,2017-05-09 00:00:00,3,52.93
12236,FRANR,4,2016-07-09 00:00:00,2016-07-18 00:00:00,,2,39.36
12237,FRANK,8,2017-05-01 00:00:00,2017-05-25 00:00:00,,1,15.27
12238,PRINI,7,2016-03-19 00:00:00,2016-04-12 00:00:00,2016-03-23 00:00:00,2,25.74
12239,WILMK,3,2017-08-03 00:00:00,2017-08-26 00:00:00,,1,27.3
12240,GOURL,7,2016-07-23 00:00:00,2016-08-03 00:00:00,,1,49.38
12241,LAUGB,6,2017-03-01 00:00:00,2017-03-26 00:00:00,2017-03-07 00:00:00,3,29.13
12242,LAZYK,8,2016-07-21 00:00:00,2016-08-01 00:00:00,2016-07-23 00:00:00,3,41.32
12243,PRINI,3,2017-06-23 00:00:00,2017-07-21 00:00:00,2017-07-03 00:00:00,2,36.44
12244,LACOR,6,2015-11-18 00:00:00,2015-12-12 00:00:00,2015-12-01 00:00:00,3,20.13
12245,REGGC,6,2015-08-01 00:00:00,2015-08-20 00:00:00,2015-08-07 00:00:00,1,26.7
12246,FRANK,2,2018-10-11 00:00:00,2018-11-05 00:00:00,2018-10-17 00:00:00,2,21.9
12247,HUNGC,4,2015-06-17 00:00:00,2015-06-26 00:00:00,2015-06-25 00:00:00,3,34.79
12248,PRINI,7,2017-11-30 00:00:00,2017-12-13 00:00:00,2017-12-06 00:00:00,1,52.12
12249,VICTE,4,2016-01-18 00:00:00,2016-02-02 00:00:00,2016-01-19 00:00:00,1,66.87
12250,BLAUS,3,2018-11-16 00:00:00,2018-11-27 00:00:00,2018-11-27 00:00:00,3,28.81
12251,AROUT,7,2015-08-05 00:00:00,2015-08-17 00:00:00,,1,23.02
12252,VICTE,8,2018-02-21 00:00:00,2018-03-03 00:00:00,,2,36.29
12253,VAFFE,3,2015-09-06 00:00:00,2015-09-26 00:00:00,2015-09-17 00:00:00,3,60.52
12254,WILMK,4,2016-03-03 00:00:00,2016-03-27 00:00:00,,3,21.32
12255,HUNGO,7,2017-09-07 00:00:00,2017-09-29 00:00:00,2017-09-21 00:00:00,3,53.07
12256,LAUGB,1,2016-04-08 00:00:00,2016-05-05 00:00:00,2016-04-14 00:00:00,3,18.12
12257,RANCH,1,2016-10-17 00:00:00,2016-10-25 00:00:00,2016-10-30 00:00:00,1,61.45
12258,SAVEA,7,2018-04-06 00:00:00,2018-04-30 00:00:00,2018-04-12 00:00:00,2,10.17
12259,OCEAN,4,2016-07-30 00:00:00,2016-08-08 00:00:00,2016-08-10 00:00:00,1,22.32
12260,ISLAT,4,2016-08-17 00:00:00,2016-08-31 00:00:00,2016-08-31 00:00:00,1,15.74
12261,LEHMS,9,2015-10-23 00:00:00,2015-11-02 00:00:00,2015-10-25 00:00:00,2,53.73
12262,LETSS,4,2017-09-12 00:00:00,2017-09-24 00:00:00,2017-09-17 00:00:00,1,49.57
12263,FRANK,4,2016-03-31 00:00:00,2016-04-21 00:00:00,,1,33.08
12264,MAISD,7,2016-05-18 00:00:00,2016-06-02 00:00:00,2016-05-25 00:00:00,3,28.22
12265,DRACD,3,2016-07-21 00:00:00,2016-08-04 00:00:00,,2,15.43
12266,LAMAI,5,2015-08-17 00:00:00,2015-09-11 00:00:00,2015-08-31 00:00:00,1,47.45
12267,BONAP,2,2018-10-20 00:00:00,2018-11-16 00:00:00,,3,49.42
12268,FAMIA,8,2017-07-17 00:00:00,2017-08-09 00:00:00,2017-07-19 00:00:00,2,50.62
12269,HILAA,7,2018-08-14 00:00:00,2018-09-09 00:00:00,2018-08-18 00:00:00,2,58.59
12270,LAUGB,2,2016-12-16 00:00:00,2016-12-23 00:00:00,2016-12-17 00:00:00,2,44.59
12271,DUMON,9,2018-08-12 00:00:00,2018-09-08 00:00:00,2018-08-27 00:00:00,2,67.11
12272,LONEP,4,2017-12-20 00:00:00,2018-01-06 00:00:00,,2,17.62
12273,COMMI,4,2017-09-25 00:00:00,2017-10-16 00:00:00,2017-10-09 00:00:00,1,25.22
12274,LAMAI,4,2016-09-01 00:00:00,2016-09-19 00:00:00,2016-09-07 00:00:00,3,57.62
12275,RICSU,6,2016-06-26 00:00:00,2016-07-18 00:00:00,2016-07-04 00:00:00,1,16.15
12276,QUEDE,4,2017-05-18 00:00:00,2017-06-16 00:00:00,2017-05-20 00:00:00,2,27.89
12277,RICAR,5,2016-11-18 00:00:00,2016-12-16 00:00:00,,1,75.92
